,Ticker,SimFinId,IndustryId,Fiscal Year,EPS,PE,EPS Growth Rate,PEG,Market Cap,Price to Book,Debt to Equity,Change in Working Capital,"Selling, General & Administrative",Research & Development,Adj. Close
2110,BIG,49609.0,102001.0,2019.0,6.161571497547712,4.438802667612512,0.6086675824604469,7.29265496557139,1076249850.0,1.2729694581910052,2.7722256654334188,-160084000.0,-1823409000.0,,27.35
2114,BIIB,71079.0,106002.0,2008.0,2.6549473869769207,17.940091857802997,,,14050087920.0,2.4083310798580446,0.4533871721947661,174342000.0,-925305000.0,-1072058000.0,47.63
2115,BIIB,71079.0,106002.0,2009.0,3.351338280202849,15.963771940313277,0.26229931961811115,60.86089725110754,15486966000.0,2.4732126858985843,0.36570027988390713,-351482000.0,-911034000.0,-1283068000.0,53.5
2116,BIIB,71079.0,106002.0,2010.0,3.9443042841952862,16.999195591645254,0.17693409450643288,96.0764268699338,17088832350.0,3.135886062116807,0.4850128719577395,3559000.0,-1031540000.0,-1248604000.0,67.05
2124,BIO,130356.0,106001.0,2009.0,5.196923961477649,18.560979670861567,,,2684288880.0,2.0983908700114835,0.9823539942136298,,-601468000.0,-163585000.0,96.46
2134,BJRI,537369.0,103003.0,2010.0,0.8223097951503533,41.89418659873932,,,970353150.0000001,3.371318609159701,0.4942534725841307,11939000.0,-34632000.0,,34.45
2135,BJRI,537369.0,103003.0,2012.0,1.0884360813667395,29.390793403164693,0.3236326355175266,90.81529542335977,923135430.0,2.4826547061323065,0.5047601886863493,4466000.0,-45131000.0,,31.99
2136,BJRI,537369.0,103003.0,2013.0,0.727530714656515,41.51027495005233,-0.3315815902179932,-125.1887202867989,872629000.0,2.173768670473002,0.5217344732410646,20666000.0,-49105000.0,,30.2
2137,BJRI,537369.0,103003.0,2014.0,0.9675448509676507,50.45760922728766,0.32990241027068157,152.9470766396878,1382387120.0,3.964527472905655,0.8557597171118102,6022000.0,-51558000.0,,48.82
2138,BJRI,537369.0,103003.0,2015.0,1.7279173497007358,24.462975620518478,0.7858782959494119,31.128198534818925,1108784370.0,3.5034563309877624,1.1538755636163711,11770000.0,-53827000.0,,42.27
2139,BJRI,537369.0,103003.0,2018.0,2.354058561897702,21.133713835859083,0.36236757059324026,58.32120628581801,1073804000.0,3.472610204352227,1.2479294743888676,2176000.0,-60449000.0,,49.75
2140,BJRI,537369.0,103003.0,2019.0,2.196872571872572,17.192622131836067,-0.06677233632557383,-257.48121269872786,777759840.0000001,2.6792789205165928,2.6931863982885904,-38978000.0,-62540000.0,,37.77
2144,BKD,732304.0,106011.0,2009.0,-0.5953472072460643,-30.553599275526377,,,2024328720.0000002,1.8630243460686817,3.2793631773763967,-4532000.0,-134864000.0,,18.19
2145,BKD,732304.0,106011.0,2010.0,-0.4074743771352387,-52.543181121040476,0.31556850829935185,-166.50324648743918,2569414100.0,2.4239824263653578,3.2740403982275423,-42556000.0,-131709000.0,,21.41
2146,BKD,732304.0,106011.0,2012.0,-0.5448516693854465,-46.47136353378368,-0.33714338853903675,137.83857288485106,3088812120.0,3.098149943931008,3.7209970852148375,20698000.0,-178829000.0,,25.32
2147,BKD,732304.0,106011.0,2013.0,-0.028980116599687883,-937.8844252232142,0.9468109978769536,-990.571959267736,3361377780.0,3.29244388243349,3.6405968242898434,33198000.0,-180627000.0,,27.18
2148,BKD,732304.0,106011.0,2014.0,-1.0054323986908256,-36.47187025974898,-33.69387002748133,1.0824482385075345,5433943950.0,1.8853190798409987,2.6143615332652614,-37099000.0,-280267000.0,,36.67
2149,BKD,732304.0,106011.0,2015.0,-2.4817965312776336,-7.438160126082841,-1.468387267517123,5.065530252560641,3402787180.0,1.3839629938582039,3.086896999951601,-11312000.0,-370579000.0,,18.46
2150,BKD,732304.0,106011.0,2018.0,-2.8178569142466983,-2.377693475536575,-0.13541012679071648,17.559199831571135,1256035600.0,1.2333263617019814,5.350331348873198,-38833000.0,-259475000.0,,6.7
2151,BKD,732304.0,106011.0,2019.0,-1.4412098522379468,-5.044372954230753,0.48854399066489596,-10.325319829163163,1351543890.0,1.9343001753193316,9.296515796629576,49369000.0,-219289000.0,,7.27
2154,BKE,196385.0,103002.0,2009.0,2.726441360404352,4.060237700604071,,,516880440.0,1.459046742637449,0.3800722070575483,897000.0,-201157000.0,,11.07
2155,BKE,196385.0,103002.0,2010.0,2.8640510366826155,5.467779658751726,0.05047226699123099,108.33235724683605,736411500.0,2.1304196259384085,0.43157102975424183,-884000.0,-208362000.0,,15.66
2156,BKE,196385.0,103002.0,2012.0,3.443827289876336,6.489872493229057,0.20243223523881965,32.05948146337772,1066318500.0000001,3.681416127796057,0.6501834979578731,14825000.0,-241140000.0,,22.35
2157,BKE,196385.0,103002.0,2013.0,3.3888610972152744,7.858097229739704,-0.015960786658100787,-492.3377148050144,1277600880.0,3.5299667891581246,0.5093885557980825,-25157000.0,-242151000.0,,26.63
2158,BKE,196385.0,103002.0,2014.0,3.3804117280099812,8.229766738023178,-0.0024932769337274543,-3300.7832490230676,1337863800.0,3.7656815226386096,0.5283608892191467,-3976000.0,-250359000.0,,27.82
2159,BKE,196385.0,103002.0,2015.0,3.0554103393909218,5.747182227412532,-0.09614254557399284,-59.777720603303656,846462239.9999999,2.0513185489636316,0.3880594121310673,-25531000.0,-251813000.0,,17.56
2160,BKE,196385.0,103002.0,2018.0,1.9666762660961863,7.58131892728642,-0.3563299041240295,-21.27612316435713,724834740.0,1.8402565775610153,0.3387478832224273,-18842000.0,-245145000.0,,14.91
2161,BKE,196385.0,103002.0,2019.0,2.139368610820888,10.839646745635791,0.0878092382064957,123.44540240908192,1131973470.0,2.9088507971260293,1.2302311716878924,165000.0,-245977000.0,,23.19
2164,BKH,253495.0,105001.0,2010.0,,,,,,,1.6234240523306736,-10232000.0,-68884000.0,,21.0
2165,BKH,253495.0,105001.0,2012.0,,,,,,,1.732512568162325,-4612000.0,-65835000.0,,27.88
2166,BKH,253495.0,105001.0,2013.0,,,,,,,1.6361341391354203,-7144000.0,-68857000.0,,41.57
2167,BKH,253495.0,105001.0,2014.0,,,,,,,1.8159175440375246,-12713000.0,-70356000.0,,43.22
2168,BKH,253495.0,105001.0,2015.0,,,,,,,1.8319833460465995,5234000.0,-68088000.0,,39.2
2169,BKH,253495.0,105001.0,2018.0,,,,,,,1.8727331197664783,-8043000.0,-79523000.0,,58.03
2170,BKH,253495.0,105001.0,2019.0,,,,,,,1.7950603539850485,-14554000.0,-84661000.0,,74.62
2174,BKI,889703.0,101003.0,2015.0,0.1310615989515072,252.2478,,,5044956000.0,2.734393495934959,1.0074254742547426,-57300000.0,,,33.06
2175,BKI,889703.0,101003.0,2018.0,1.1369770580296896,39.63140652818991,7.675134952766532,5.163610382369188,6677892000.0,3.7379748110831232,1.0450041981528129,-2300000.0,,,45.06
2176,BKI,889703.0,101003.0,2019.0,0.7321668909825033,88.06735294117648,-0.35604075226346,-247.35188986458817,9581728000.0,5.0469992099025545,1.0873321042928628,-90700000.0,,,64.48
2187,BKR,679135.0,107004.0,2018.0,0.45454545454545453,43.296,,,8442720000.0,0.2411310084825636,0.497700853968526,274000000.0,-2699000000.0,,19.68
2188,BKR,679135.0,107004.0,2019.0,0.22980251346499103,105.3078125,-0.4944344703770197,-212.98638911583154,13479400000.0,0.39071857155279865,0.5469723760108989,248000000.0,-2832000000.0,,24.2
2189,BKS,763488.0,103002.0,2018.0,-1.7286603846365791,-3.8237701625757095,,,479806680.0,1.1646273754014123,3.2466994997366396,,-997286000.0,,6.61
2198,BKTI,546874.0,101005.0,2010.0,-0.048962873604344814,-31.248165954545456,,,20623789.53,0.7264455628742515,0.22550193730186685,-3853000.0,-11955000.0,,1.53
2199,BKTI,546874.0,101005.0,2012.0,0.15246603662138217,9.313549636803874,4.113911120769121,2.263916104017009,19232480.0,0.6371746620726213,0.12509939040551285,312000.0,-10172000.0,,1.42
2200,BKTI,546874.0,101005.0,2013.0,0.08416497839237375,33.980879632224166,-0.4479755606071138,-75.85431577153888,38806164.54,1.2350784385741567,0.0828453214513049,-1367000.0,-10106000.0,,2.86
2201,BKTI,546874.0,101005.0,2014.0,0.11799345692475463,34.49343807763402,0.4019305794231168,85.81939231183102,55982850.00000001,1.684556013600939,0.11292991905635964,176000.0,-10659000.0,,4.07
2202,BKTI,546874.0,101005.0,2015.0,0.0751733102253033,44.43066282420749,-0.3629027220276975,-122.43132974025046,46252320.0,1.3283262492820218,0.1329408385985066,-5484000.0,-10852000.0,,3.34
2203,BKTI,546874.0,101005.0,2018.0,-0.014483065953654188,-244.42338461538463,-1.1926623413316073,204.93929936824028,47662560.0,1.7199249422632794,0.41422488452655887,1702000.0,-17552000.0,,3.54
2204,BKTI,546874.0,101005.0,2019.0,-0.20747737111373474,-14.314814112291351,-13.325514485514484,1.0742410079439926,37733850.0,1.621148393194707,0.6300051555250042,376000.0,-20036000.0,,2.97
2208,BL,371763.0,101003.0,2018.0,-0.5157293366968393,-79.40211480362538,,,2207696400.0,6.772988992379339,0.5151370123574961,1840000.0,-175996000.0,-30754000.0,40.95
2209,BL,371763.0,101003.0,2019.0,-0.5881236442516269,-87.6686399262333,-0.1403726769131675,624.5420537250554,2852299200.0,7.068579840304522,1.5142670215455072,-6300000.0,-214894000.0,-43006000.0,51.56
2212,BLCM,808260.0,106002.0,2018.0,-24.368527622519984,-1.1982668978742501,-0.3224599362681985,3.716017908276269,117473293.6,1.71548955284909,0.7743070767253717,2018000.0,-24998000.0,-71152000.0,29.2
2213,BLCM,808260.0,106002.0,2019.0,-24.0093785934714,-0.537290040630529,0.01473823263399302,-36.45552719742634,60432771.9,-12.725367845862287,-25.478837650031586,-6904000.0,-29972000.0,-64535000.0,12.9
2214,BLD,1055096.0,110005.0,2015.0,2.0902374547969047,14.720815536716009,,,1162517523.75,1.269499517597455,0.7933788271420912,-21991000.0,-274498000.0,,30.77
2215,BLD,1055096.0,110005.0,2018.0,3.783752926819317,11.892954130550939,0.8102024332862032,14.678990881714329,1602599355.0,1.494825431070667,1.2894651421791665,-38152000.0,-367199000.0,,45.0
2217,BLDR,826504.0,110005.0,2010.0,-1.0417993804267203,-1.8909590819617204,,,180601720.0,1.132263690793392,1.588031723143475,27957000.0,-194092000.0,,1.97
2218,BLDR,826504.0,110005.0,2012.0,-0.5955815342069702,-9.368994301392993,0.42831456286428155,-21.874097015846065,532683540.0,11.075422904191617,10.452948270126415,-34186000.0,-222263000.0,,5.58
2219,BLDR,826504.0,110005.0,2013.0,-0.44262770998144096,-16.108345318685437,0.2568142486640232,-62.72372114274373,687681370.0,44.747616475793855,32.56578604893285,-33136000.0,-271878000.0,,7.13
2220,BLDR,826504.0,110005.0,2014.0,0.18055748990270787,38.04882314049587,1.4079217948426197,27.024812940514956,690586140.0,17.178759701492538,13.280223880597015,-8445000.0,-307387000.0,,6.87
2221,BLDR,826504.0,110005.0,2015.0,-0.22125205930807249,-50.078629932985855,-2.225382892879673,22.503376876499434,1143345200.0,7.663428399075036,18.317255940212473,104360000.0,-810703000.0,,11.08
2222,BLDR,826504.0,110005.0,2018.0,1.7604801208023748,6.197173072893061,8.956898237729273,0.6918882975345882,1271604140.0,2.1323547048821307,3.9171929342084524,-86589000.0,-1553972000.0,,10.91
2223,BLDR,826504.0,110005.0,2019.0,1.8953984191412092,13.406152365323319,0.07663721773656985,174.93005045414316,2973605250.0,3.604575351565483,2.939000161221306,107846000.0,-1584523000.0,,25.41
2227,BLFS,148798.0,106003.0,2010.0,-0.39870821777549265,-2.106803829343174,,,4179119.28,-0.4376539735626425,-1.1370898590331548,-94745.0,-1931687.0,-318897.0,0.84
2228,BLFS,148798.0,106003.0,2012.0,-0.33344216439464247,-14.275339199053256,0.1636937752248704,-87.20758733459992,23691153.08,-1.8974138586802218,-1.2538701874888425,379369.0,-2771019.0,-463638.0,4.76
2229,BLFS,148798.0,106003.0,2013.0,-0.2164856662311634,-38.801645144628104,0.3507549753817465,-110.62322096043849,42067191.6,-3.1697340191828807,-1.252672018527492,-117069.0,-3560428.0,-487816.0,8.4
2230,BLFS,148798.0,106003.0,2014.0,-0.3080061988909767,-5.324568160982052,-0.4227556228230264,12.594907964621012,17133129.2,1.2293871616152243,0.1533117393928396,-845060.0,-5300000.0,-871100.0,1.64
2231,BLFS,148798.0,106003.0,2015.0,-0.346045739171166,-6.270847331331088,-0.12350251526481112,50.77505764060989,26424949.32,2.680186121406731,0.25460559299371127,-832918.0,-7452532.0,-1378807.0,2.17
2232,BLFS,148798.0,106003.0,2018.0,0.15101299386820663,79.66201908756888,1.4363960505044984,55.45964781759848,260176154.33999997,6.029854323259478,0.05374524891072587,-3304000.0,-8565000.0,-1298000.0,12.03
2233,BLFS,148798.0,106003.0,2019.0,-0.08514771535627484,-190.0227144357272,-1.5638436347443432,121.51004756098399,314867637.82,7.245998937266995,1.1359598656050076,-4472000.0,-13594000.0,-3168000.0,16.18
2237,BLK,914.0,104001.0,2008.0,5.967580949036729,16.212599514987247,,,12710678019.75,1.0119966576234076,0.5863057324840765,111000000.0,-2662000000.0,,96.75
2247,BLKB,445967.0,101003.0,2009.0,0.6311919656602213,33.207013302325585,,,913857006.08,7.87088527793568,1.6202694089883383,17651000.0,-96878000.0,-45520000.0,20.96
2248,BLKB,445967.0,101003.0,2010.0,0.6652132576339016,35.191721949840684,0.053900071332648125,652.9067787805412,1027140788.55,8.819005817427813,1.7801904369403017,-13786000.0,-102105000.0,-45499000.0,23.41
2249,BLKB,445967.0,101003.0,2012.0,0.1472975662562152,145.4199179553395,-0.7785709100565159,-186.77800066378487,957299319.9000001,6.482078762086618,3.7787641179816363,-6375000.0,-158351000.0,-64692000.0,21.42
2250,BLKB,445967.0,101003.0,2013.0,0.6708770409549386,53.46732383171436,3.5545697597473445,15.041855258318174,1629256291.8,10.085526493091665,3.374102411726836,-3839000.0,-147934000.0,-65645000.0,35.87
2251,BLKB,445967.0,101003.0,2014.0,0.617687288834026,67.60702503499469,-0.07928390580366461,-852.7206669461257,1912602738.24,10.287456368682632,4.073167451967556,13749000.0,-165637000.0,-77179000.0,41.76
2252,BLKB,445967.0,101003.0,2015.0,0.5516067716640016,116.2966143553355,-0.10698053588695489,-1087.081994786648,2982891861.6000004,14.164586118867174,4.809143920831197,10327000.0,-199730000.0,-84636000.0,64.15
2253,BLKB,445967.0,101003.0,2018.0,0.9333108877486821,66.88017981936174,0.6919859140474559,96.64962604249651,2998974143.28,8.02330267369035,3.3215047233287764,24345000.0,-299202000.0,-98811000.0,62.42
2254,BLKB,445967.0,101003.0,2019.0,0.2464798229004801,322.37932932986223,-0.7359081243603245,-438.07007785120584,3838893053.66,9.675507489742012,4.023043925356131,16212000.0,-337566000.0,-106164000.0,79.46
